,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
6026,0,38,0,3,99,1,2,Blue,3,3,2,5576.0,0,0.686,4322,0.809,0.0
6027,0,56,0,3,15,0,9,Blue,5,1,3,1438.3,0,0.76,4919,0.627,0.0
6028,0,45,0,3,16,0,9,Blue,4,3,3,2478.0,1748,0.643,4353,0.667,0.705
6029,0,44,1,2,0,3,3,Blue,6,3,2,3650.0,1270,0.792,4250,0.929,0.348
6030,0,52,0,2,99,3,1,Blue,4,2,3,2111.0,0,0.831,4459,0.756,0.0
6031,0,30,0,0,12,0,9,Blue,4,1,2,12917.0,1157,0.668,4108,0.745,0.09
6032,1,56,1,2,12,0,5,Blue,2,4,4,7327.0,0,0.598,2185,0.864,0.0
6033,0,46,1,1,0,1,4,Blue,3,1,2,13324.0,0,0.917,4245,1.0,0.0
6034,0,34,1,2,12,9,4,Blue,4,3,2,11154.0,1612,0.633,4339,1.026,0.145
6035,0,43,0,1,16,3,9,Blue,5,3,3,9535.0,660,0.944,4210,0.723,0.069
6036,1,37,1,2,99,0,2,Blue,6,2,4,10226.0,0,0.614,2243,0.571,0.0
6037,0,37,0,5,99,1,1,Blue,6,1,2,2140.0,0,0.602,4610,1.321,0.0
6038,0,49,0,1,99,1,1,Blue,3,4,2,2904.0,2203,0.796,3848,0.692,0.759
6039,0,40,1,1,0,1,4,Blue,6,3,2,1770.0,584,0.706,4442,0.844,0.33
6040,1,37,0,2,99,0,1,Blue,3,2,3,1534.0,0,0.642,2596,0.393,0.0
6041,0,46,0,2,12,0,1,Blue,6,3,3,2170.0,1498,0.64,4569,0.881,0.69
6042,0,53,1,1,99,0,5,Blue,6,2,3,10001.0,0,0.676,4167,0.644,0.0
6043,0,56,0,3,12,1,9,Blue,3,2,3,4169.0,1549,0.768,4519,0.708,0.372
6044,0,65,1,1,15,0,1,Blue,5,2,2,5363.0,1309,0.574,3855,0.703,0.244
6045,0,50,0,2,22,0,1,Blue,4,1,0,3206.0,0,0.631,4731,0.822,0.0
6046,0,50,1,2,99,1,3,Blue,6,3,2,18085.0,747,0.681,4583,0.52,0.041
6047,0,61,0,0,18,1,2,Blue,4,3,2,2566.0,2164,0.578,4344,0.659,0.843
6048,0,35,0,2,16,1,2,Blue,3,1,2,1438.3,0,0.744,4434,0.78,0.0
6049,1,65,0,2,16,0,1,Blue,3,0,3,6812.0,1926,0.735,2288,0.778,0.283
6050,0,45,0,4,16,0,2,Blue,3,2,2,2700.0,1977,0.801,4984,1.083,0.732
6051,0,50,0,3,18,1,9,Blue,3,3,3,5471.0,1342,0.577,4002,0.763,0.245
6052,0,43,0,2,0,3,1,Blue,5,3,1,4332.0,1313,0.671,4093,0.826,0.303
6053,1,48,0,4,99,1,1,Blue,3,3,3,2447.0,1267,0.449,2132,0.37,0.518
6054,0,41,0,4,16,0,1,Blue,5,2,2,1783.0,1282,0.504,3853,0.617,0.719
6055,0,42,1,2,16,0,3,Blue,4,3,2,11761.0,1775,0.925,4946,0.698,0.151
6056,0,52,0,1,12,0,1,Blue,3,3,3,2340.0,1101,0.766,4501,0.7,0.471
6057,0,45,0,5,0,0,1,Blue,3,3,0,2859.0,1776,0.79,4440,0.756,0.621
6058,0,37,1,3,12,1,2,Blue,3,3,3,2523.0,2481,0.744,4683,0.689,0.983
6059,0,48,1,2,18,1,2,Blue,4,2,2,4776.0,0,0.626,4581,0.622,0.0
6060,0,59,0,1,16,1,1,Blue,3,1,1,2697.0,1410,0.925,4489,0.706,0.523
6061,0,57,0,3,12,1,1,Blue,6,2,3,3542.0,2417,0.687,4127,0.479,0.682
6062,1,57,1,3,16,0,5,Blue,6,4,3,34516.0,1000,0.694,1777,0.542,0.029
6063,0,40,0,4,18,1,9,Blue,5,3,1,8823.0,0,0.812,4453,0.787,0.0
6064,1,52,0,1,15,0,1,Blue,5,3,6,1764.0,0,0.824,2740,0.343,0.0
6065,1,43,0,4,0,1,1,Blue,5,3,3,3492.0,2517,0.6,2510,0.621,0.721
6066,1,36,0,3,12,1,1,Blue,3,3,3,2977.0,1340,0.507,2201,0.345,0.45
6067,0,49,1,4,22,0,3,Silver,5,2,2,30976.0,2051,0.684,3193,0.725,0.066
6068,0,43,1,5,12,1,3,Blue,5,2,1,2810.0,2384,0.859,4875,0.764,0.848
6069,0,39,0,1,99,0,1,Blue,3,2,1,1438.3,0,0.799,4173,0.64,0.0
6070,0,44,1,3,12,0,2,Blue,5,3,1,8997.0,708,0.586,4558,0.676,0.079
6071,0,57,0,3,0,0,1,Blue,4,3,3,2002.0,1188,0.63,3735,0.659,0.593
6072,0,55,1,4,18,0,3,Blue,3,2,1,4998.0,1626,0.695,4329,0.694,0.325
6073,0,37,0,2,18,1,1,Blue,6,2,3,2310.0,1513,0.682,4191,0.833,0.655
6074,0,54,0,2,12,1,2,Blue,3,3,3,3892.0,0,0.738,4318,0.762,0.0
6075,0,34,1,3,0,1,3,Blue,6,1,1,2345.0,1643,0.678,4634,0.643,0.701
6076,0,50,1,0,16,0,4,Blue,3,2,2,2135.0,1506,0.883,4821,0.711,0.705
6077,0,50,0,2,99,0,1,Blue,3,2,2,2528.0,1689,0.514,4269,0.857,0.668
6078,0,50,0,2,12,1,1,Blue,3,1,3,3397.0,1658,0.724,4208,0.786,0.488
6079,0,49,1,0,22,1,3,Blue,5,6,3,19719.0,1395,0.565,3572,0.738,0.071
6080,0,41,0,3,16,1,9,Blue,5,3,0,15292.0,1325,1.008,5120,0.805,0.087
6081,0,52,1,1,12,1,5,Blue,5,3,3,31733.0,0,0.735,3723,0.767,0.0
6082,1,54,0,4,12,0,2,Blue,3,3,4,1438.3,0,0.641,2092,0.68,0.0
6083,1,54,0,2,18,1,1,Blue,3,6,3,1638.0,0,0.163,1702,0.125,0.0
6084,0,50,0,3,12,0,1,Blue,6,3,2,2775.0,1475,0.854,4608,0.647,0.532
6085,1,37,0,2,16,1,2,Blue,2,2,6,2547.0,1965,0.535,2160,0.353,0.771
6086,0,50,0,1,16,1,9,Blue,5,2,2,5708.0,1884,0.791,4914,0.765,0.33
6087,0,46,1,3,16,1,4,Blue,6,3,1,19838.0,1290,0.59,3982,0.581,0.065
6088,1,47,1,2,0,1,3,Blue,1,3,6,1789.0,0,0.637,2784,0.581,0.0
6089,0,51,0,1,0,0,2,Blue,5,3,2,2284.0,1674,0.784,4885,0.83,0.733
6090,0,42,1,3,22,0,3,Blue,6,1,3,11535.0,1527,0.664,3730,0.718,0.132
6091,0,28,0,0,99,1,9,Blue,3,4,2,3524.0,1306,0.8,4252,0.814,0.371
6092,0,58,1,2,12,0,3,Silver,4,3,3,30186.0,0,0.606,4070,0.574,0.0
6093,0,44,0,1,99,0,1,Blue,6,3,1,1438.3,0,0.561,3576,0.833,0.0
6094,0,40,0,3,99,1,1,Blue,4,2,3,1620.0,1278,0.595,4530,1.029,0.789
6095,0,51,0,3,12,0,1,Blue,5,2,1,4038.0,1237,0.61,4188,0.545,0.306
6096,0,56,1,4,16,0,4,Blue,5,3,2,2078.0,1696,0.562,4382,0.783,0.816
6097,0,51,0,4,16,1,1,Blue,5,3,2,1571.0,0,0.89,4580,1.056,0.0
6098,0,43,1,3,15,1,4,Blue,6,3,1,4726.0,1161,0.698,4683,0.896,0.246
6099,0,56,0,4,18,9,1,Blue,5,3,3,4604.0,621,0.814,4586,0.646,0.135
6100,0,48,1,1,15,0,4,Silver,6,3,3,34516.0,1629,0.815,4042,0.592,0.047
6101,0,56,1,2,16,1,2,Blue,5,2,1,1438.3,0,0.913,4323,0.571,0.0
6102,0,48,0,3,99,3,1,Blue,5,2,1,2680.0,1871,0.955,4592,0.902,0.698
6103,1,41,0,3,15,1,2,Blue,5,3,4,4312.0,2517,0.741,2693,0.436,0.584
6104,0,50,1,2,99,1,3,Blue,5,3,1,2205.0,1659,0.891,4813,0.674,0.752
6105,0,44,0,3,15,1,1,Blue,5,6,2,2679.0,727,0.894,4804,0.814,0.271
6106,0,54,1,3,18,0,4,Silver,3,1,2,34516.0,2488,0.552,4401,0.776,0.072
6107,0,48,0,2,16,1,1,Blue,4,2,1,3378.0,0,0.58,4761,0.884,0.0
6108,0,34,1,1,12,0,2,Blue,4,1,2,1793.0,1141,0.715,5293,0.76,0.636
6109,0,59,0,0,16,3,1,Blue,6,2,3,2228.0,1502,0.719,3922,1.027,0.674
6110,0,41,0,3,15,0,2,Blue,5,0,2,2577.0,1582,0.697,4734,0.596,0.614
6111,1,39,0,1,16,1,1,Blue,1,2,3,1462.0,0,0.393,1998,0.161,0.0
6112,1,50,0,4,16,1,1,Blue,5,3,4,4038.0,1530,0.724,2400,0.323,0.379
6113,1,35,0,1,99,3,9,Blue,5,3,3,1438.3,0,0.849,2355,0.567,0.0
6114,0,34,0,2,99,3,1,Blue,3,1,2,4408.0,1510,0.73,4495,0.833,0.343
6115,0,46,0,5,12,1,9,Blue,3,1,3,4163.0,0,0.743,4763,0.854,0.0
6116,0,49,0,1,16,1,2,Blue,3,3,3,7201.0,1992,0.778,3981,0.949,0.277
6117,0,49,1,0,12,0,4,Blue,6,3,1,1883.0,1295,0.81,5187,0.712,0.688
6118,0,42,0,3,16,0,1,Blue,5,1,2,3308.0,2517,0.543,5104,0.545,0.761
6119,0,65,0,0,15,0,1,Blue,3,3,0,2022.0,0,0.579,4623,0.548,0.0
6120,0,43,0,5,16,1,1,Blue,5,3,3,8597.0,903,0.773,5173,0.733,0.105
6121,0,38,0,2,15,1,9,Blue,5,1,3,4693.0,634,0.909,4460,0.837,0.135
6122,0,52,0,1,16,9,1,Blue,6,1,3,2873.0,1714,0.796,4620,0.884,0.597
6123,0,39,0,3,12,3,2,Blue,4,1,3,3400.0,2307,0.901,4742,0.698,0.679
6124,0,48,0,3,12,3,2,Blue,3,1,3,2405.0,1410,0.866,4421,0.881,0.586
6125,1,46,1,4,0,0,4,Gold,6,3,2,34516.0,1104,0.591,1989,0.741,0.032
6126,0,44,1,2,15,1,4,Blue,5,3,1,8241.0,0,0.723,4436,0.756,0.0
6127,0,53,0,2,16,1,2,Blue,4,3,1,1438.3,582,0.611,4915,0.769,0.405
6128,0,44,0,3,12,9,1,Blue,3,3,2,2608.0,1804,0.847,4671,0.694,0.692
6129,0,41,0,3,12,1,1,Blue,6,2,3,2359.0,1509,1.1,5232,0.814,0.64
6130,0,47,0,4,18,1,1,Blue,6,2,2,1790.0,0,0.516,4141,0.74,0.0
6131,1,54,0,2,0,1,1,Blue,3,6,3,2247.0,0,0.641,2615,0.423,0.0
6132,0,40,1,3,12,0,4,Blue,5,3,3,3624.0,0,0.74,4749,0.864,0.0
6133,0,42,0,4,16,1,1,Blue,6,2,1,1438.3,0,0.795,4396,0.628,0.0
6134,0,39,0,2,15,1,2,Blue,3,1,2,2901.0,2143,0.948,4239,0.733,0.739
6135,0,41,0,2,15,1,1,Blue,4,2,3,9759.0,2038,0.622,4226,0.638,0.209
6136,0,57,0,3,18,1,1,Blue,4,3,2,2525.0,1203,0.725,4360,0.857,0.476
6137,0,60,0,1,12,3,1,Blue,5,3,3,2737.0,1812,0.703,4507,0.955,0.662
6138,0,51,1,2,16,1,4,Blue,4,3,2,19262.0,1480,0.649,4812,0.771,0.077
6139,0,33,0,0,12,0,9,Blue,6,1,1,2252.0,1826,0.716,5055,1.0,0.811
6140,1,46,1,2,99,0,4,Blue,2,3,3,7077.0,0,0.838,2619,0.519,0.0
6141,0,63,1,0,15,0,3,Blue,4,2,1,2706.0,889,0.73,5047,0.882,0.329
6142,0,49,0,2,12,1,2,Blue,5,3,2,3263.0,1522,0.58,4288,0.725,0.466
6143,1,41,0,4,15,1,2,Blue,5,2,3,3281.0,0,0.875,2907,0.406,0.0
6144,0,51,1,2,12,1,4,Blue,4,3,2,8169.0,794,0.665,4927,0.944,0.097
6145,0,46,0,5,15,3,2,Blue,6,1,3,3276.0,1915,0.672,4264,0.617,0.585
6146,0,41,0,3,99,0,1,Blue,4,2,3,1966.0,1452,0.621,4666,0.682,0.739
6147,0,46,0,4,12,1,9,Blue,3,1,3,5869.0,0,0.852,5103,0.844,0.0
6148,0,34,0,2,0,0,1,Blue,6,2,2,1438.3,0,0.827,3940,0.952,0.0
6149,0,45,0,2,99,1,1,Blue,3,2,3,3682.0,0,0.797,4015,0.51,0.0
6150,0,27,0,0,16,3,9,Blue,5,1,0,13439.0,2003,0.936,4715,0.72,0.149
6151,1,54,0,2,22,0,1,Blue,3,4,3,1694.0,0,0.354,1930,0.519,0.0
6152,0,41,1,2,12,3,4,Blue,6,2,2,1636.0,986,0.833,4695,0.872,0.603
6153,0,48,0,1,16,1,1,Blue,6,2,3,1449.0,749,0.943,4039,0.852,0.517
6154,0,45,0,2,16,1,1,Blue,3,3,3,1513.0,788,0.677,4166,0.868,0.521
6155,1,39,0,4,16,0,1,Blue,5,2,4,1438.3,0,0.777,2392,0.375,0.0
6156,0,46,0,4,22,3,1,Blue,4,3,2,4120.0,1578,0.379,4792,0.588,0.383
6157,0,47,0,2,99,0,1,Blue,5,3,1,2289.0,1611,0.648,4817,0.75,0.704
6158,0,45,0,3,16,0,1,Blue,6,2,3,2016.0,972,0.685,4535,0.745,0.482
6159,1,49,1,3,0,1,4,Blue,5,4,3,2509.0,450,0.654,2239,0.621,0.179
6160,0,40,0,2,16,1,1,Blue,3,1,3,3511.0,0,0.758,5238,0.708,0.0
6161,0,45,1,3,18,3,3,Blue,6,3,3,2751.0,2432,0.905,4453,0.923,0.884
6162,0,34,0,2,12,3,1,Blue,3,6,3,2426.0,0,0.888,4918,0.8,0.0
6163,0,44,1,2,16,1,4,Blue,3,3,2,12230.0,1196,0.62,3659,0.52,0.098
6164,0,42,1,3,16,0,3,Blue,3,1,3,7328.0,936,0.689,4518,0.795,0.128
6165,0,47,0,2,12,1,9,Blue,5,1,3,2264.0,0,0.67,4279,0.531,0.0
6166,0,42,1,2,16,0,4,Blue,3,1,3,3046.0,1231,0.692,4711,0.878,0.404
6167,0,51,0,0,0,1,9,Blue,6,3,2,5881.0,0,0.71,4431,0.816,0.0
6168,0,52,1,2,15,1,4,Blue,4,2,3,16207.0,922,0.635,3621,0.886,0.057
6169,0,44,1,3,15,9,3,Blue,6,3,2,15468.0,1187,0.93,4484,0.841,0.077
6170,0,47,0,5,15,0,1,Blue,4,3,2,5950.0,0,0.44,4655,0.784,0.0
6171,0,48,0,3,99,1,1,Blue,3,1,2,3119.0,2196,0.81,4705,1.2,0.704
6172,0,50,0,3,0,9,9,Blue,4,1,3,1507.0,0,0.648,4037,0.729,0.0
6173,0,51,0,4,12,0,1,Blue,6,3,3,2902.0,1634,0.588,4748,0.51,0.563
6174,0,47,0,3,15,1,1,Blue,5,2,2,1585.0,1304,0.727,4656,0.6,0.823
6175,0,47,0,1,12,0,1,Blue,6,2,3,2899.0,2418,0.575,4296,0.838,0.834
6176,0,50,0,2,99,1,2,Blue,5,1,2,2295.0,1277,0.308,2245,0.679,0.556
6177,0,39,0,2,99,1,1,Blue,3,1,3,3251.0,1937,0.685,4284,0.809,0.596
6178,0,48,0,2,12,1,9,Blue,3,1,2,4009.0,1361,0.886,4506,0.86,0.339
6179,1,45,0,4,99,1,1,Blue,3,2,2,3411.0,1472,0.585,2108,0.618,0.432
6180,0,49,1,5,18,0,2,Silver,6,1,2,15525.0,1299,0.452,4042,0.95,0.084
6181,0,35,0,4,16,0,1,Blue,6,3,0,2118.0,1189,1.158,4541,0.818,0.561
6182,0,34,0,3,16,1,2,Blue,6,2,2,2275.0,1468,0.757,4977,0.692,0.645
6183,0,59,0,1,15,0,1,Blue,5,2,0,2601.0,1888,0.773,4899,0.771,0.726
6184,0,52,1,3,12,0,4,Blue,6,3,3,4642.0,2413,0.797,3532,0.674,0.52
6185,0,58,1,0,22,0,1,Blue,6,4,3,1438.3,0,0.808,4082,0.822,0.0
6186,0,51,0,2,99,0,1,Blue,3,2,2,1858.0,1071,0.611,4388,0.535,0.576
6187,0,59,0,1,16,0,1,Blue,5,3,3,2636.0,1619,0.565,4727,0.627,0.614
6188,0,50,0,3,22,0,2,Blue,4,3,3,3743.0,881,0.77,4621,0.821,0.235
6189,0,49,0,1,16,0,1,Blue,6,1,3,1438.3,0,0.53,4538,1.05,0.0
6190,1,61,0,0,12,1,1,Blue,1,3,4,4130.0,0,0.814,2418,0.781,0.0
6191,0,47,1,3,0,9,2,Blue,3,3,3,10960.0,1333,0.678,3480,0.632,0.122
6192,0,52,0,3,18,1,2,Blue,3,2,0,3900.0,0,1.092,4337,0.8,0.0
6193,0,38,1,1,0,1,1,Blue,6,3,3,6236.0,1204,0.817,5389,0.826,0.193
6194,0,34,0,3,16,0,9,Blue,5,1,0,2591.0,0,0.61,3876,0.763,0.0
6195,1,57,0,2,22,1,1,Blue,1,3,3,1615.0,950,0.507,2212,0.387,0.588
6196,0,47,0,3,16,0,9,Blue,5,1,2,8332.0,0,0.92,5108,1.0,0.0
6197,0,55,0,1,16,1,1,Blue,5,5,2,2033.0,1037,1.064,4100,0.708,0.51
6198,0,55,1,2,99,0,4,Blue,3,2,3,8082.0,1138,0.723,4277,0.788,0.141
6199,0,57,0,3,12,1,1,Blue,6,2,3,1511.0,0,0.678,4683,0.706,0.0
6200,0,43,0,4,16,3,9,Blue,5,2,2,11536.0,2074,0.549,4106,0.723,0.18
6201,0,65,0,1,12,0,1,Blue,3,3,2,4010.0,1504,0.766,3807,0.564,0.375
6202,0,55,0,2,0,1,1,Blue,5,2,3,1669.0,1000,0.717,4085,0.971,0.599
6203,0,54,0,3,16,1,9,Blue,5,1,2,11905.0,0,0.881,4022,1.167,0.0
6204,1,44,0,1,15,1,1,Blue,6,3,3,3052.0,0,0.868,2598,0.469,0.0
6205,0,55,0,2,16,9,1,Blue,5,1,2,2712.0,1617,0.715,4858,0.738,0.596
6206,0,39,0,0,15,1,1,Blue,3,2,3,1978.0,871,0.636,4299,0.844,0.44
6207,0,37,0,3,15,1,1,Blue,4,2,0,1438.3,687,0.778,4621,1.147,0.478
6208,0,55,0,1,16,1,1,Blue,3,3,3,1606.0,0,0.855,4548,0.652,0.0
6209,0,46,0,1,22,1,1,Blue,3,3,2,2406.0,1705,0.624,4665,0.816,0.709
6210,0,44,1,4,99,0,4,Blue,6,2,3,5877.0,1160,0.446,3565,0.729,0.197
6211,1,57,0,2,16,1,1,Blue,3,3,3,2796.0,0,0.729,2196,0.75,0.0
6212,0,54,0,1,18,1,9,Blue,4,1,2,2876.0,1267,0.617,4302,0.51,0.441
6213,1,38,0,1,12,0,1,Blue,5,2,4,3554.0,0,0.782,2372,0.63,0.0
6214,0,48,0,2,99,0,1,Blue,4,3,2,9505.0,2390,0.727,3616,0.619,0.251
6215,1,34,0,3,12,0,1,Blue,2,2,2,1576.0,0,0.789,2703,1.0,0.0
6216,0,44,0,4,15,1,1,Blue,6,3,2,1438.3,0,0.651,4257,0.648,0.0
6217,0,39,1,3,0,0,3,Blue,4,2,1,2973.0,1136,0.729,4342,0.776,0.382
6218,1,40,0,4,16,0,1,Blue,4,2,3,1438.3,0,0.628,2493,0.5,0.0
6219,0,41,0,1,0,0,9,Blue,4,2,3,5647.0,1175,0.802,4868,0.81,0.208
6220,0,43,0,1,12,9,2,Blue,6,3,2,1766.0,0,0.779,4808,0.673,0.0
6221,0,50,0,2,16,9,1,Blue,3,2,3,1606.0,0,0.824,4129,0.744,0.0
6222,1,54,0,0,12,9,1,Blue,4,3,3,2223.0,632,0.665,2538,0.581,0.284
6223,0,47,0,4,18,0,2,Blue,6,3,3,2896.0,0,0.961,4970,0.889,0.0
6224,0,51,1,3,16,1,3,Blue,6,1,3,2157.0,1494,0.765,4784,0.605,0.693
6225,1,49,0,3,22,3,9,Blue,1,3,3,3802.0,1558,0.489,2003,0.593,0.41
6226,0,43,1,1,15,1,3,Blue,3,3,2,13840.0,1079,0.947,4190,0.805,0.078
6227,0,36,0,2,99,9,1,Blue,6,1,2,2169.0,1602,0.668,5182,0.814,0.739
6228,0,47,0,3,99,0,1,Blue,6,3,0,4862.0,0,0.695,4167,0.593,0.0
6229,0,45,0,5,16,1,1,Blue,4,1,2,2289.0,1037,0.504,4483,0.5,0.453
6230,0,49,1,3,99,1,3,Blue,6,1,3,22651.0,1085,0.81,3915,0.674,0.048
6231,0,48,0,4,99,9,1,Blue,4,3,2,2406.0,1744,0.694,4748,0.692,0.725
6232,1,52,1,3,22,1,4,Blue,2,3,3,3022.0,895,0.95,2724,0.9,0.296
6233,0,46,1,3,22,1,4,Blue,6,1,2,12935.0,1417,0.738,3528,0.743,0.11
6234,1,45,0,4,99,0,1,Blue,5,4,3,1438.3,0,0.605,2207,0.64,0.0
6235,1,49,0,1,0,1,2,Blue,4,3,3,1438.3,522,0.383,2030,0.37,0.363
6236,0,43,0,3,18,0,1,Blue,6,2,2,2256.0,1346,0.911,4893,0.81,0.597
6237,1,40,0,3,16,0,1,Blue,5,3,1,1516.0,0,0.737,2709,0.385,0.0
6238,0,48,0,3,99,9,2,Blue,3,2,2,2485.0,1651,1.1,4351,0.83,0.664
6239,0,53,0,2,99,0,1,Blue,5,2,2,1820.0,909,0.737,4665,0.763,0.499
6240,0,54,0,2,16,1,9,Blue,4,3,3,2156.0,1134,0.669,4120,0.711,0.526
6241,0,48,1,5,18,0,3,Blue,6,3,2,5826.0,1482,0.729,4135,0.767,0.254
6242,0,39,0,1,16,0,1,Silver,5,2,2,10190.0,891,0.678,3768,0.967,0.087
6243,0,45,0,3,16,0,1,Blue,5,2,2,2035.0,1174,0.876,4670,0.638,0.577
6244,1,45,0,2,15,0,1,Blue,1,3,3,1833.0,0,0.549,2037,0.292,0.0
6245,0,56,1,3,0,0,3,Blue,3,3,3,1623.0,0,1.058,4965,0.805,0.0
6246,1,27,0,0,99,0,1,Blue,6,1,3,1835.0,1647,0.513,1903,0.63,0.898
6247,0,47,0,4,12,1,1,Blue,4,2,2,4490.0,1989,0.604,4346,0.795,0.443
6248,0,48,1,3,16,3,3,Blue,6,3,2,11062.0,0,0.761,4084,0.8,0.0
6249,1,30,0,0,16,0,1,Blue,5,3,3,1574.0,0,0.582,2560,0.788,0.0
6250,0,52,0,2,15,0,1,Blue,3,2,2,2370.0,1490,0.63,4751,0.86,0.629
6251,0,35,0,2,15,0,1,Blue,6,2,0,2658.0,0,0.891,4667,0.93,0.0
6252,1,38,0,3,16,1,1,Blue,3,2,3,2300.0,0,0.703,2500,0.119,0.0
6253,0,44,0,2,16,0,1,Blue,5,2,3,2368.0,1244,0.935,4289,0.868,0.525
6254,0,53,0,0,12,1,2,Blue,6,2,3,2883.0,1936,0.861,4244,0.656,0.672
6255,0,43,0,2,15,3,9,Blue,4,3,2,3264.0,2042,0.752,4624,0.705,0.626
6256,0,46,0,3,99,0,1,Blue,3,2,2,1937.0,916,0.807,4303,0.78,0.473
6257,0,40,0,4,99,1,2,Blue,5,2,2,2166.0,1465,0.857,5097,0.673,0.676
6258,0,43,0,5,16,1,2,Blue,5,1,3,7135.0,1164,1.127,3746,1.189,0.163
6259,0,56,0,2,16,0,1,Blue,5,3,2,1438.3,787,0.737,4830,0.756,0.547
6260,0,48,0,3,12,0,2,Blue,6,1,1,3743.0,2090,0.969,4674,0.718,0.558
6261,0,31,0,0,0,3,9,Blue,6,3,1,5190.0,1682,0.888,4900,0.8,0.324
6262,0,41,1,2,22,1,2,Blue,5,3,3,6059.0,1171,0.678,4119,0.667,0.193
6263,0,47,0,4,0,0,1,Blue,4,2,3,2577.0,1450,0.747,4576,0.766,0.563
6264,0,43,0,2,12,1,1,Blue,5,1,3,3761.0,2121,0.694,4476,0.927,0.564
6265,1,50,0,3,12,1,1,Blue,2,3,3,1572.0,0,0.74,2447,0.577,0.0
6266,0,39,0,1,99,1,2,Blue,3,1,1,1637.0,0,0.889,4800,0.795,0.0
6267,0,51,1,2,99,1,5,Blue,5,3,2,28600.0,0,0.506,4336,0.61,0.0
6268,0,40,1,4,12,1,1,Blue,3,3,1,4402.0,1524,0.628,3063,0.9,0.346
6269,0,50,0,1,16,9,1,Blue,6,1,3,2652.0,1911,0.831,4816,0.881,0.721
6270,0,41,0,2,15,1,2,Blue,6,2,3,6602.0,0,0.743,4479,0.822,0.0
6271,1,37,0,2,22,0,2,Blue,4,1,3,1900.0,0,0.776,2880,0.353,0.0
6272,0,56,0,4,22,0,2,Blue,4,2,3,3455.0,1385,0.773,4925,0.745,0.401
6273,0,47,1,3,12,0,3,Blue,5,3,3,18123.0,1775,0.593,4259,0.86,0.098
6274,0,44,0,4,18,3,1,Blue,4,1,3,2295.0,1250,0.912,3834,0.643,0.545
6275,0,38,1,3,16,1,4,Blue,5,2,2,1518.0,1115,0.705,3595,0.857,0.735
6276,0,45,0,2,16,9,1,Blue,3,1,1,2723.0,1902,0.723,3875,0.75,0.698
6277,0,47,0,0,15,1,1,Blue,3,1,3,1776.0,691,0.878,4878,0.826,0.389
6278,0,39,0,3,12,1,1,Blue,3,3,1,1968.0,1270,0.975,4199,0.826,0.645
6279,0,48,0,1,16,0,1,Blue,5,1,1,1860.0,1054,0.963,5163,0.973,0.567
6280,0,53,0,3,16,3,1,Blue,3,2,3,2684.0,2126,0.69,5299,0.875,0.792
6281,0,51,0,2,16,0,2,Blue,3,1,3,2180.0,1865,0.748,4348,0.51,0.856
6282,1,41,0,2,12,0,1,Blue,1,3,4,1661.0,0,0.786,2473,0.75,0.0
6283,0,38,0,0,0,0,1,Blue,4,1,2,1679.0,0,0.658,4771,0.761,0.0
6284,1,36,0,2,18,1,1,Blue,5,2,3,1691.0,0,0.865,2716,0.703,0.0
6285,0,46,0,2,18,0,1,Blue,4,2,3,2888.0,1641,0.976,3703,1.179,0.568
6286,0,58,0,1,12,1,2,Blue,5,3,1,1871.0,1339,0.79,4553,0.731,0.716
6287,0,44,0,2,12,9,1,Blue,5,1,3,3226.0,2517,0.818,4317,0.884,0.78
6288,0,41,1,5,99,1,4,Blue,3,3,1,12114.0,1379,0.676,3964,0.837,0.114
6289,0,42,0,3,18,1,1,Blue,6,3,1,4959.0,1483,0.902,4286,0.614,0.299
6290,0,42,1,4,0,0,4,Blue,3,2,3,10374.0,599,0.635,4240,0.853,0.058
6291,0,45,0,1,0,1,1,Blue,3,3,2,1438.3,1080,0.802,4425,0.717,0.751
6292,1,44,0,2,0,0,9,Blue,5,3,3,1486.0,849,0.621,2380,0.87,0.571
6293,0,41,0,3,16,1,9,Blue,3,3,3,2542.0,0,0.587,4087,0.78,0.0
6294,1,35,1,2,99,0,1,Blue,5,3,3,1931.0,0,0.862,2482,0.6,0.0
6295,1,48,0,3,22,0,1,Blue,3,3,4,1644.0,500,0.784,2450,0.406,0.304
6296,0,43,0,2,18,0,2,Blue,4,1,3,2283.0,0,0.899,4088,0.886,0.0
6297,0,36,0,1,22,9,1,Blue,3,2,2,4943.0,1204,0.417,4024,0.783,0.244
6298,1,44,1,2,22,9,2,Blue,5,3,4,1438.3,0,0.602,2100,0.588,0.0
6299,0,43,0,3,15,0,1,Blue,3,1,3,1438.3,0,0.83,4482,0.636,0.0
6300,0,52,0,2,15,3,1,Blue,4,2,3,1438.3,0,0.744,4737,0.818,0.0
6301,1,61,0,0,12,0,1,Blue,4,3,4,1760.0,0,0.457,2285,0.643,0.0
6302,0,50,0,3,99,0,1,Blue,4,4,3,1852.0,0,0.801,4339,0.783,0.0
6303,0,43,1,2,12,1,3,Blue,3,2,3,2049.0,1530,1.344,4521,0.628,0.747
6304,1,48,0,3,12,1,1,Blue,3,3,3,1670.0,0,0.707,2790,0.321,0.0
